# x_m,y_m,w_tr_right_m,w_tr_left_m
4.9869,54.5426,0.7007,0.7007
4.9869,54.4467,0.7323,0.7323
4.9869,54.3509,0.7544,0.7544
4.9869,54.2550,0.7544,0.7544
4.9869,54.1592,0.7544,0.7544
4.9869,54.0633,0.7544,0.7544
4.9869,53.9675,0.7544,0.7544
4.9869,53.8716,0.7544,0.7544
4.8911,53.7758,0.6585,0.6585
4.8911,53.6799,0.6585,0.6585
4.8911,53.5841,0.6633,0.6633
4.8911,53.4882,0.6775,0.6775
4.8911,53.3924,0.7007,0.7007
4.8911,53.2965,0.7323,0.7323
4.8911,53.2007,0.7544,0.7544
4.8911,53.1048,0.7544,0.7544
4.8911,53.0090,0.7544,0.7544
4.8911,52.9131,0.7544,0.7544
4.8911,52.8173,0.7544,0.7544
4.8911,52.7214,0.7544,0.7544
4.7952,52.6256,0.6585,0.6585
4.7952,52.5297,0.6585,0.6585
4.7952,52.4339,0.6633,0.6633
4.7952,52.3380,0.6775,0.6775
4.7952,52.2422,0.7007,0.7007
4.7952,52.1463,0.7323,0.7323
4.7952,52.0505,0.7544,0.7544
4.7952,51.9546,0.7544,0.7544
4.7952,51.8588,0.7544,0.7544
4.7952,51.7629,0.7544,0.7544
4.7952,51.6671,0.7544,0.7544
4.7952,51.5712,0.7544,0.7544
4.6994,51.4754,0.6585,0.6585
4.6994,51.3795,0.6585,0.6585
4.6994,51.2837,0.6633,0.6633
4.6994,51.1878,0.6775,0.6775
4.6994,51.0920,0.7007,0.7007
4.6994,50.9961,0.7323,0.7323
4.6994,50.9003,0.7544,0.7544
4.6994,50.8044,0.7544,0.7544
4.6994,50.7086,0.7544,0.7544
4.6994,50.6127,0.7544,0.7544
4.6994,50.5169,0.7544,0.7544
4.6994,50.4210,0.7544,0.7544
4.6035,50.3252,0.6585,0.6585
4.6035,50.2293,0.6585,0.6585
4.6035,50.1335,0.6633,0.6633
4.6035,50.0376,0.6775,0.6775
4.6035,49.9418,0.7007,0.7007
4.6035,49.8459,0.7323,0.7323
4.6035,49.7501,0.7544,0.7544
4.6035,49.6542,0.7544,0.7544
4.6035,49.5584,0.7544,0.7544
4.6035,49.4625,0.7544,0.7544
4.6035,49.3667,0.7544,0.7544
4.6035,49.2708,0.7544,0.7544
4.5077,49.1750,0.6585,0.6585
4.5077,49.0791,0.6633,0.6633
4.5077,48.9833,0.6775,0.6775
4.5077,48.8874,0.7007,0.7007
4.5077,48.7916,0.7323,0.7323
4.5077,48.6957,0.7544,0.7544
4.5077,48.5999,0.7544,0.7544
4.5077,48.5040,0.7544,0.7544
4.5077,48.4082,0.7544,0.7544
4.5077,48.3123,0.7544,0.7544
4.5077,48.2165,0.7544,0.7544
4.4118,48.1206,0.6585,0.6585
4.4118,48.0248,0.6585,0.6585
4.4118,47.9289,0.6633,0.6633
4.4118,47.8331,0.6775,0.6775
4.4118,47.7372,0.7007,0.7007
4.4118,47.6414,0.7323,0.7323
4.4118,47.5455,0.7544,0.7544
4.4118,47.4497,0.7544,0.7544
4.4118,47.3538,0.7544,0.7544
4.4118,47.2580,0.7544,0.7544
4.4118,47.1621,0.7544,0.7544
4.4118,47.0663,0.7544,0.7544
4.3160,46.9704,0.6585,0.6585
4.3160,46.8746,0.6585,0.6585
4.3160,46.7787,0.6633,0.6633
4.3160,46.6829,0.6775,0.6775
4.3160,46.5870,0.7007,0.7007
4.3160,46.4912,0.7323,0.7323
4.3160,46.3953,0.7544,0.7544
4.3160,46.2995,0.7544,0.7544
4.3160,46.2036,0.7544,0.7544
4.3160,46.1078,0.7544,0.7544
4.3160,46.0119,0.7544,0.7544
4.3160,45.9161,0.7544,0.7544
4.2201,45.8202,0.6585,0.6585
4.2201,45.7244,0.6585,0.6585
4.2201,45.6285,0.6633,0.6633
4.2201,45.5327,0.6775,0.6775
4.2201,45.4368,0.7007,0.7007
4.2201,45.3410,0.7323,0.7323
4.2201,45.2451,0.7544,0.7544
4.2201,45.1493,0.7544,0.7544
4.2201,45.0534,0.7544,0.7544
4.2201,44.9576,0.7544,0.7544
4.2201,44.8617,0.7544,0.7544
4.2201,44.7659,0.7544,0.7544
4.1243,44.6700,0.6585,0.6585
4.1243,44.5742,0.6585,0.6585
4.1243,44.4783,0.6633,0.6633
4.1243,44.3825,0.6775,0.6775
4.1243,44.2866,0.7007,0.7007
4.1243,44.1908,0.7323,0.7323
4.1243,44.0949,0.7544,0.7544
4.1243,43.9991,0.7544,0.7544
4.1243,43.9032,0.7544,0.7544
4.1243,43.8074,0.7544,0.7544
4.1243,43.7115,0.7544,0.7544
4.1243,43.6157,0.7544,0.7544
4.0284,43.5198,0.6585,0.6585
4.0284,43.4240,0.6633,0.6633
4.0284,43.3281,0.6775,0.6775
4.0284,43.2323,0.7007,0.7007
4.0284,43.1364,0.7323,0.7323
4.0284,43.0406,0.7544,0.7544
4.0284,42.9447,0.7544,0.7544
4.0284,42.8489,0.7544,0.7544
4.0284,42.7530,0.7544,0.7544
4.0284,42.6572,0.7544,0.7544
4.0284,42.5613,0.7544,0.7544
3.9326,42.4655,0.6585,0.6585
3.9326,42.3696,0.6585,0.6585
3.9326,42.2738,0.6633,0.6633
3.9326,42.1779,0.6775,0.6775
3.9326,42.0821,0.7007,0.7007
3.9326,41.9862,0.7323,0.7323
3.9326,41.8904,0.7544,0.7544
3.9326,41.7945,0.7544,0.7544
3.9326,41.6987,0.7544,0.7544
3.9326,41.6028,0.7544,0.7544
3.9326,41.5070,0.7544,0.7544
3.9326,41.4111,0.7544,0.7544
3.8367,41.3153,0.6585,0.6585
3.8367,41.2194,0.6585,0.6585
3.8367,41.1236,0.6633,0.6633
3.8367,41.0277,0.6775,0.6775
3.8367,40.9319,0.7007,0.7007
3.8367,40.8360,0.7323,0.7323
3.8367,40.7402,0.7544,0.7544
3.8367,40.6443,0.7544,0.7544
3.8367,40.5485,0.7544,0.7544
3.8367,40.4526,0.7544,0.7544
3.8367,40.3568,0.7544,0.7544
3.8367,40.2609,0.7544,0.7544
3.7409,40.1651,0.6585,0.6585
3.7409,40.0692,0.6633,0.6633
3.7409,39.9734,0.6775,0.6775
3.7409,39.8775,0.7007,0.7007
3.7409,39.7817,0.7323,0.7323
3.7409,39.6858,0.7544,0.7544
3.7409,39.5900,0.7544,0.7544
3.7409,39.4941,0.7544,0.7544
3.7409,39.3983,0.7544,0.7544
3.7409,39.3024,0.7544,0.7544
3.7409,39.2066,0.7544,0.7544
3.6450,39.1107,0.6585,0.6585
3.6450,39.0149,0.6585,0.6585
3.6450,38.9190,0.6633,0.6633
3.6450,38.8232,0.6775,0.6775
3.6450,38.7273,0.7007,0.7007
3.6450,38.6315,0.7323,0.7323
3.6450,38.5356,0.7544,0.7544
3.6450,38.4398,0.7544,0.7544
3.6450,38.3439,0.7544,0.7544
3.6450,38.2481,0.7544,0.7544
3.6450,38.1522,0.7544,0.7544
3.6450,38.0564,0.7544,0.7544
3.5492,37.9605,0.6585,0.6585
3.5492,37.8647,0.6585,0.6585
3.5492,37.7688,0.6633,0.6633
3.5492,37.6730,0.6775,0.6775
3.5492,37.5771,0.7007,0.7007
3.5492,37.4813,0.7323,0.7323
3.5492,37.3854,0.7544,0.7544
3.5492,37.2896,0.7544,0.7544
3.5492,37.1937,0.7544,0.7544
3.5492,37.0979,0.7544,0.7544
3.5492,37.0020,0.7544,0.7544
3.5492,36.9062,0.7544,0.7544
3.4533,36.8103,0.6585,0.6585
3.4533,36.7145,0.6633,0.6633
3.4533,36.6186,0.6775,0.6775
3.4533,36.5228,0.7007,0.7007
3.4533,36.4269,0.7323,0.7323
3.4533,36.3311,0.7544,0.7544
3.4533,36.2352,0.7544,0.7544
3.4533,36.1394,0.7544,0.7544
3.4533,36.0435,0.7544,0.7544
3.4533,35.9477,0.7544,0.7544
3.4533,35.8518,0.7544,0.7544
3.3575,35.7560,0.6585,0.6585
3.3575,35.6601,0.6633,0.6633
3.3575,35.5643,0.6775,0.6775
3.3575,35.4684,0.7007,0.7007
3.3575,35.3726,0.7323,0.7323
3.3575,35.2767,0.7544,0.7544
3.3575,35.1809,0.7544,0.7544
3.3575,35.0850,0.7544,0.7544
3.3575,34.9892,0.7544,0.7544
3.3575,34.8933,0.7544,0.7544
3.3575,34.7975,0.7544,0.7544
3.2616,34.7016,0.6585,0.6585
3.2616,34.6058,0.6585,0.6585
3.2616,34.5099,0.6633,0.6633
3.2616,34.4141,0.6775,0.6775
3.2616,34.3182,0.7007,0.7007
3.2616,34.2224,0.7323,0.7323
3.2616,34.1265,0.7544,0.7544
3.2616,34.0307,0.7544,0.7544
3.2616,33.9348,0.7544,0.7544
